ticker,passed,score,base_duration_weeks,base_range_pct,vol_ratio_4w,rs_trend,sma30w_slope_pct,price_vs_base_high_pct,current_price,c1_base_downtrend,c2_moving_avg,c3_volume,c4_rel_strength,c5_proximity,c6_no_overhead,up_high_vol_weeks,overhead_count,rs_at_52w_high,current_stage,current_stage_name,weeks_in_stage,stage2_emerged,weeks_since_emergence,rvol_at_emergence,mansfield_rp,market_cap,avg_daily_vol,avg_daily_dollar_vol
WFRD,False,0,0,,,,,,90.51,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),10,False,,,-4.01,6488249599.0666275,730980.0,66160999.800000004
VMI,False,0,0,,,,,,485.83,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),18,False,,,-1.51,9378878902.919495,151130.0,73423487.89999999
VOYA,False,0,0,,,,,,97.76,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),13,False,,,13.42,8856699271.774681,877060.0,85741385.60000001
VVV,False,35,33,27.62,1.12,rising,34.93,-17.33,33.96,True,False,False,False,False,False,0,15,False,3,Stage 3 (top),3,False,,,-11.59,4331125126.077232,2228150.0,75667974.0
WCC,False,0,0,,,,,,349.14,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),22,False,,,10.54,17014589359.420166,472710.0,165041969.4
WMG,False,0,21,34.62,1.14,falling,-12.41,-22.41,27.13,True,False,False,False,False,False,1,23,False,4,Stage 4 (decline),4,False,,,-15.96,14191967593.95881,2302590.0,62469266.699999996
WEX,False,0,0,,,,,,199.93,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,1.44,15.51,6813936237.608826,490760.0,98117646.8
WMS,False,20,33,34.42,0.94,rising,-4.89,-19.65,143.73,False,False,False,False,False,False,2,14,False,1,Stage 1 (base),1,False,,,-11.23,10838009483.493622,713240.0,102513985.19999999
WH,False,35,48,25.21,1.04,falling,5.61,-16.96,74.62,True,False,False,False,False,False,2,19,False,3,Stage 3 (top),7,False,,,-13.59,5537634127.466934,1244240.0,92845188.80000001
VICR,False,0,0,,,,,,200.54,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,10.46,9246243725.725525,934120.0,187328424.79999998
WING,False,0,0,,,,,,115.43,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),35,False,,,-50.45,3144607093.0937653,1209230.0,139581418.9
WHR,False,0,0,,,,,,40.35,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),26,False,,,-42.15,2630794802.8136444,1797590.0,72532756.5
WSO,False,0,0,,,,,,311.94,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),7,False,,,-24.04,12868209497.073364,431300.0,134539722.0
WTFC,False,15,25,26.66,1.2,rising,23.63,-8.39,152.67,False,False,False,True,False,True,2,0,False,2,Stage 2 (advance),21,False,,,-3.3,10300029058.356125,593260.0,90573004.19999999
WWD,False,0,0,,,,,,343.26,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),4,False,,,-6.28,20268068749.819336,511860.0,175701063.6
YETI,False,0,0,,,,,,43.76,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),2,False,,,-6.26,3193989590.4507294,2527030.0,110582832.8
ZION,False,0,0,,,,,,68.14,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,4.35,9945261520.617142,1228760.0,83727706.4
AAMI,False,0,0,,,,,,92.3,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),71,False,,,42.24,3275738922.7072754,320530.0,29584919.0
WPC,False,15,26,16.6,0.95,falling,21.06,-7.8,71.2,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),1,False,,,-5.85,16219875575.987442,1057540.0,75296848.0
XPO,False,0,0,,,,,,197.74,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,2.81,23152678232.27516,813680.0,160897083.20000002
WTS,False,15,21,28.67,0.88,rising,46.43,-4.81,375.57,False,False,False,True,True,True,1,0,False,2,Stage 2 (advance),21,False,,,12.13,12537672333.00476,166750.0,62626297.5
AAT,False,0,0,,,,,,22.83,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),14,False,,,2.9,1401858178.1052303,322120.0,7353999.6
ABCB,False,0,0,,,,,,86.2,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,-2.27,5784643797.004959,280890.0,24212718.0
ABG,False,0,0,,,,,,214.81,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),7,False,,,-12.22,3856251246.9420776,241790.0,51938909.9
WLK,False,0,0,,,,,,78.93,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),15,False,,,-16.08,10086981572.640411,868850.0,68578330.5
ACA,False,0,0,,,,,,144.9,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,13.89,7115576324.375824,562290.0,81475821.0
ABR,False,0,0,,,,,,5.19,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),39,False,,,-36.16,968236253.8449368,3695240.0,19178295.6
ABM,False,35,40,31.66,0.68,rising,13.95,-6.0,46.81,True,True,False,False,False,False,0,13,False,2,Stage 2 (advance),5,False,,,-1.98,2742173086.0786552,314330.0,14713787.3
ACHC,False,0,0,,,,,,27.82,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),19,False,,,11.92,2590049622.088051,1635100.0,45488482.0
AAP,False,15,29,33.54,1.3,falling,37.78,-34.1,42.58,True,False,False,False,False,True,0,1,False,3,Stage 3 (top),1,False,,,-27.1,2568817787.106079,3037060.0,129318014.8
ACIW,False,0,0,,,,,,51.86,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),5,False,,,0.19,5235538859.878189,1143190.0,59285833.4
ACT,False,50,21,18.47,1.06,rising,32.92,1.31,49.19,False,False,False,True,True,True,2,0,True,2,Stage 2 (advance),42,False,,,9.6,6762821587.68491,283100.0,13925689.0
ADEA,False,0,0,,,,,,26.25,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),35,False,,,10.96,2894853937.5,810909.0,21286361.25
XRAY,False,0,0,,,,,,10.92,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),2,False,,,-17.29,2176944341.1294937,4715500.0,51493260.0
WTRG,False,60,100,30.02,0.94,rising,5.73,-2.71,40.18,False,True,False,False,True,True,2,0,False,2,Stage 2 (advance),1,True,0.0,0.81,-5.01,11396373343.497917,1730660.0,69537918.8
ACAD,False,35,37,34.01,1.08,rising,-1.09,4.06,29.5,False,False,False,True,True,False,1,4,False,1,Stage 1 (base),9,False,,,11.86,5083012781.0,1661750.0,49021625.0
ADMA,False,0,0,,,,,,9.84,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),29,False,,,-34.25,2204009285.37735,2182530.0,21476095.2
ADNT,False,15,27,32.52,1.0,falling,1.96,-26.35,20.01,True,False,False,False,False,False,1,3,False,1,Stage 1 (base),9,False,,,-16.21,1542709626.9660873,949400.0,18997494.0
ACMR,False,0,0,,,,,,79.41,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),20,False,,,30.05,5530842909.422974,1043220.0,82842100.2
ADT,False,0,0,,,,,,7.38,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-11.62,5391527333.845871,6815380.0,50297504.4
ADUS,False,15,23,32.79,1.05,rising,-2.05,-1.89,120.81,False,False,False,True,True,False,2,7,False,1,Stage 1 (base),8,False,,,1.94,2256042137.4084473,186300.0,22506903.0
AEO,False,0,23,27.01,0.62,rising,-59.15,-31.37,16.17,True,False,False,False,False,False,0,6,False,4,Stage 4 (decline),7,False,,,-22.69,2709660807.3948307,4463070.0,72167841.9
AGO,False,30,91,25.29,1.07,rising,-16.01,-21.12,74.44,False,False,False,False,False,False,1,27,False,4,Stage 4 (decline),3,False,,,-17.99,3273812350.8911133,358670.0,26699394.8
AGYS,False,0,0,,,,,,113.8,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),9,False,,,4.47,3209818760.477234,311700.0,35471460.0
AHCO,False,0,0,,,,,,5.63,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),2,False,,,-48.86,751093591.6974669,3861540.0,21740470.2
AIN,False,0,0,,,,,,59.1,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-8.1,1676734744.4090652,310630.0,18358233.0
ADAM,False,0,0,,,,,,9.94,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,18.56,893405035.1249409,856020.0,8508838.799999999
AGNT,False,0,0,,,,,,4.57,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),26,False,,,-45.96,763729000.7776952,1177540.0,5381357.800000001
ACLS,False,0,0,,,,,,127.07,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),22,False,,,6.73,3924110797.8057175,301100.0,38260777.0
AKR,False,35,33,22.13,1.12,falling,13.39,-8.6,21.05,False,False,False,False,False,True,2,0,False,2,Stage 2 (advance),2,True,1.0,0.91,-5.98,2890853693.323448,1532580.0,32260809.0
ALGT,False,0,0,,,,,,81.85,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),2,False,,,-11.27,2237595205.0358963,555470.0,45465219.5
ALG,False,0,24,19.88,1.09,rising,-9.77,-8.97,164.4,True,False,False,False,False,False,2,22,False,4,Stage 4 (decline),25,False,,,-15.33,2000906571.714325,169410.0,27851004.0
ALKS,False,0,0,,,,,,48.33,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,24.57,8107999242.943726,1304000.0,63022320.0
ALHC,False,0,0,,,,,,13.16,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),1,False,,,-35.67,2729846529.187908,4699620.0,61846999.2
AIR,False,0,0,,,,,,134.82,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),58,False,,,16.82,5427697103.664551,435630.0,58731636.599999994
AMPH,False,0,0,,,,,,21.6,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),1,False,,,-16.55,918819606.6269379,538760.0,11637216.0
AMSF,False,0,0,,,,,,26.01,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),5,False,,,-32.98,482122872.822567,535460.0,13927314.600000001
ANIP,False,20,40,22.05,1.01,falling,-3.55,-14.14,75.35,False,False,False,False,False,True,0,0,False,1,Stage 1 (base),4,False,,,-17.34,1730815988.1500244,420340.0,31672618.999999996
AESI,False,0,0,,,,,,12.58,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),5,False,,,-8.41,1571312237.1904602,2878520.0,36211781.6
ALRM,False,30,23,28.85,0.92,rising,3.19,2.39,57.51,True,True,False,True,True,False,1,25,False,1,Stage 1 (base),8,False,,,4.74,2823178929.8836823,380590.0,21887730.9
AMN,False,0,0,,,,,,34.46,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),16,False,,,38.91,1334635454.4016342,752920.0,25945623.2
AGX,False,0,0,,,,,,501.63,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,0.11,7032474941.0633545,281380.0,141148649.4
AORT,False,0,0,,,,,,28.08,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),20,False,,,-30.07,1369074681.9601955,790720.0,22203417.599999998
AMR,False,0,0,,,,,,210.01,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,5.64,2662726170.8019257,351500.0,73818515.0
APAM,False,30,58,25.79,1.43,rising,-5.22,-5.47,42.26,False,False,False,False,False,True,2,0,False,1,Stage 1 (base),6,False,,,-0.36,3000309139.4148445,841330.0,35554605.8
AMRX,False,0,0,,,,,,17.91,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),13,False,,,23.04,6237981790.424244,1824490.0,32676615.9
APLE,False,0,0,,,,,,16.67,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),17,False,,,17.92,3935498593.6716805,2438730.0,40653629.1
APOG,False,0,0,,,,,,41.6,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),8,False,,,-1.07,868120998.5575104,151310.0,6294496.0
ANDE,False,0,0,,,,,,68.06,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),3,False,,,2.07,2312377211.251831,338270.0,23022656.2
AROC,False,0,0,,,,,,31.8,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),3,False,,,-5.69,5575754149.227581,1485560.0,47240808.0
ARR,False,15,24,16.24,1.04,flat,6.42,-5.81,16.34,False,False,False,False,False,True,2,0,False,2,Stage 2 (advance),3,True,2.0,0.98,-4.45,2312976793.2392807,3828990.0,62565696.6
ASO,False,20,33,30.7,0.83,falling,-13.62,-26.18,45.83,False,False,False,False,False,False,0,12,False,4,Stage 4 (decline),2,False,,,-19.87,2842302056.489029,1367230.0,62660150.9
ASTE,False,0,0,,,,,,43.55,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),4,False,,,-21.79,1001329018.9580154,230820.0,10052211.0
AOSL,False,0,0,,,,,,26.39,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),2,False,,,-16.31,798376651.5350342,685590.0,18092720.1
ASTH,False,0,0,,,,,,39.35,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),14,False,,,17.12,1951931726.4097443,510300.0,20080305.0
ATMU,False,0,0,,,,,,49.8,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),15,False,,,-14.01,4063457182.3475533,859570.0,42806586.0
ARLO,False,0,20,23.78,1.11,rising,-4.29,-22.44,13.1,True,False,False,False,False,False,1,10,False,1,Stage 1 (base),4,False,,,-18.2,1409734323.4512177,1649920.0,21613952.0
AX,False,35,33,23.19,0.91,rising,19.83,-8.59,96.66,False,False,False,False,False,True,1,0,False,2,Stage 2 (advance),9,False,,,-2.06,5483913384.106293,287430.0,27782983.8
AWR,False,60,101,31.07,0.88,rising,30.5,-1.98,88.63,False,False,False,False,True,True,1,0,False,2,Stage 2 (advance),18,False,,,6.51,3512905423.517502,200630.0,17781836.9
AZTA,False,0,0,,,,,,37.4,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),5,False,,,17.63,1638433965.0463028,632650.0,23661110.0
ATEN,False,0,0,,,,,,26.12,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,4.24,1896547689.4559155,1281180.0,33464421.6
AZZ,False,0,0,,,,,,141.28,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),40,False,,,2.03,4245676024.596039,211780.0,29920278.4
ARCB,False,0,0,,,,,,140.34,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),38,False,,,25.15,3136788938.506897,289150.0,40579311.0
AWI,False,0,20,20.53,1.23,rising,-21.69,-5.19,178.54,False,False,False,False,False,True,2,0,False,1,Stage 1 (base),4,False,,,-9.77,7545604670.292999,327480.0,58468279.199999996
AVA,False,35,31,11.92,1.05,falling,9.06,-11.72,37.57,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),4,False,,,-12.12,3146593797.5406647,556070.0,20891549.9
BFAM,False,0,0,,,,,,72.88,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),47,False,,,-24.61,3544540967.6991425,673490.0,49083951.199999996
BBT,False,0,0,,,,,,31.65,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),14,False,,,4.11,2652779089.9267006,787300.0,24918045.0
BCPC,False,60,105,26.21,1.01,rising,12.95,-1.42,181.28,False,True,False,False,True,True,2,1,False,2,Stage 2 (advance),3,True,2.0,1.26,0.72,5778847607.9664,136020.0,24657705.6
BANC,False,15,28,28.5,1.24,flat,7.94,-15.0,18.64,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),1,False,,,-8.41,2953182076.100464,2163390.0,40325589.6
BFH,False,0,0,,,,,,105.91,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),45,False,,,22.1,4068984814.5755615,410680.0,43495118.8
BANF,False,35,39,13.48,0.96,flat,7.63,-6.96,112.91,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),5,False,,,-9.91,3793634420.992279,94820.0,10706126.2
BHE,False,0,0,,,,,,72.64,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,11.23,2609223911.196213,292320.0,21234124.8
BCC,False,15,28,31.65,0.84,rising,4.94,-9.09,82.47,True,True,False,False,False,False,1,7,False,1,Stage 1 (base),1,False,,,-2.81,2877489759.561981,253690.0,20921814.3
BANR,False,45,71,29.43,1.29,rising,18.42,-4.94,71.14,False,False,False,False,True,True,1,0,False,2,Stage 2 (advance),12,False,,,1.51,2417686405.5172577,350700.0,24948798.0
AUB,False,15,23,25.69,0.77,rising,30.93,-5.51,41.15,False,False,False,True,False,True,0,0,False,2,Stage 2 (advance),21,False,,,2.01,5876833188.318237,755120.0,31073188.0
BJRI,False,0,0,,,,,,66.76,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),16,False,,,42.07,1420236596.845665,423320.0,28260843.200000003
BKE,False,20,39,33.09,0.87,falling,-26.86,-22.64,43.81,False,False,False,False,False,True,0,0,False,4,Stage 4 (decline),13,False,,,-20.4,2257007418.4093246,376560.0,16497093.600000001
BKU,False,15,21,8.93,0.71,flat,12.58,-8.53,46.33,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),1,False,,,-4.7,3300190226.6001434,532030.0,24648949.9
BL,False,0,0,,,,,,31.83,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),28,False,,,-31.98,1850127339.6653938,1188730.0,37837275.9
BFS,False,0,0,,,,,,33.72,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-4.83,833460675.8922424,112830.0,3804627.6
BLKB,False,0,0,,,,,,47.52,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-12.42,2156937430.2179375,489720.0,23271494.400000002
BMI,False,0,0,,,,,,131.81,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),5,False,,,-23.32,3820756232.3013306,317600.0,41862856.0
BNL,False,0,0,,,,,,21.12,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),53,False,,,1.94,4321164928.18766,3050170.0,64419590.400000006
BOOT,False,0,21,31.39,1.22,falling,-30.07,-10.1,165.57,True,False,True,False,False,True,2,0,False,4,Stage 4 (decline),8,False,,,-14.09,5014261842.892822,604930.0,100158260.1
BOH,False,0,0,,,,,,77.5,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-2.98,3057405690.0,267240.0,20711100.0
CACC,False,0,0,,,,,,601.05,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),13,False,,,7.86,6239247482.283936,106840.0,64216181.99999999
BOX,False,0,0,,,,,,32.91,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),9,False,,,5.23,4559108963.801598,2232440.0,73469600.39999999
BRC,False,15,24,33.54,0.68,rising,25.74,-8.02,91.29,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),10,False,,,-0.52,4300926642.2330475,164380.0,15006250.200000001
CAG,False,0,0,,,,,,16.43,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),2,False,,,-6.36,7887511159.535011,9311140.0,152982030.2
BLFS,False,0,0,,,,,,37.1,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),5,False,,,33.79,1814438643.774292,510460.0,18938066.0
CAKE,False,0,0,,,,,,113.33,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),15,False,,,63.71,5639372742.334442,1881010.0,213174863.29999998
CALX,False,0,0,,,,,,40.12,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),23,False,,,-27.65,2526115171.427204,682170.0,27368660.4
CALM,False,15,22,20.88,0.92,rising,8.02,-13.07,82.8,True,False,False,False,False,True,1,0,False,2,Stage 2 (advance),1,True,0.0,1.11,-11.5,3867256362.935379,680260.0,56325528.0
CALY,False,0,0,,,,,,15.89,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),54,False,,,5.67,2836532239.9767237,1728620.0,27467771.8
CARG,False,0,0,,,,,,36.85,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),8,False,,,-2.84,3282357528.384659,960340.0,35388529.0
BGC,False,0,0,,,,,,11.85,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,1.0,7.96,5634278467.076084,2724640.0,32286984.0
CASH,False,0,0,,,,,,83.68,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),3,False,,,-7.48,1738314938.499527,154630.0,12939438.4
CATY,False,0,0,,,,,,62.3,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),22,False,,,7.65,4156270935.1013947,329040.0,20499192.0
CBRL,False,0,0,,,,,,57.65,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,40.95,1288561703.1056213,710630.0,40967819.5
BTU,False,0,0,,,,,,27.61,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),11,False,,,-11.39,3365659074.4018555,2177510.0,60121051.1
CCOI,False,0,0,,,,,,9.17,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),71,False,,,-63.81,469648303.02745056,2149420.0,19710181.4
CC,False,0,0,,,,,,15.97,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),8,False,,,-15.06,2401532052.8851805,2812910.0,44922172.7
CCS,False,0,0,,,,,,69.78,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),5,False,,,1.48,1984047727.29187,223320.0,15583269.6
CENT,False,0,0,,,,,,44.4,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),18,False,,,9.43,2779111446.708725,132200.0,5869680.0
CENX,False,0,0,,,,,,43.92,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),9,False,,,-9.97,4347785335.137863,2652160.0,116482867.2
CERT,False,0,0,,,,,,8.43,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),6,False,,,-6.55,1285901961.9511414,2915310.0,24576063.3
CFFN,False,0,0,,,,,,8.53,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),52,False,,,9.14,1052341341.4368038,761370.0,6494486.1
CHEF,False,0,0,,,,,,110.61,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),17,False,,,39.59,4512454765.529953,685080.0,75776698.8
